uwwState,rptMStateKey,uwwCode,uwwName,uwwLatitude,uwwLongitude,uwwLoadEnteringUWWTP,uwwCapacity,version,year
active,UK,UKENTH_TWU_TP000083,PIRBRIGHT (HOCKFORD) STW,51.27887562,-0.62502676,16915,18200,7,2016
active,UK,UKENTH_TWU_TP000084,LONDON (HOGSMILL Valley STW),51.40126779,-0.290706114,397086,421000,7,2016
active,UK,UKENTH_TWU_TP000086,HOLMWOOD STW,51.19097426,-0.299929282,6077,6077,7,2016
active,UK,UKENTH_TWU_TP000087,"HOOK NORTON, HOOK NORTON, OXON STW""",51.99873244,-1.46394774,2343,2953,7,2016
active,UK,UKENTH_TWU_TP000088,HORLEY   STW,51.17842517,-0.188795256,36370,36370,7,2016
active,UK,UKENTH_TWU_TP000089,"HUNGERFORD, HUNGERFORD, BERKS STW""",51.41173127,-1.492404257,5922,7550,7,2016
active,UK,UKENTH_TWU_TP000090,HURLEY STW,51.54522561,-0.805932893,2434,4770,7,2016
active,UK,UKENTH_TWU_TP000091,"IVER  , IVER, BUCKS STW""",51.51559825,-0.496994343,7329,7600,7,2016
active,UK,UKENTH_TWU_TP000092,Kimpton STW,51.85276881,-0.27249129,2275,2275,7,2016
active,UK,UKENTH_TWU_TP000093,"KINGS SUTTON, KINGS SUTTON, NOR STW""",52.01758097,-1.26895298,3793,3793,7,2016
active,UK,UKENTH_TWU_TP000094,"KINGSCLERE, KINGSCLERE, HANTS STW""",51.34517183,-1.239294372,4290,4290,7,2016
active,UK,UKENTH_TWU_TP000095,KINGSTON BAGPUIZE STW,51.67394769,-1.420065524,3099,3099,7,2016
active,UK,UKENTH_TWU_TP000096,KINTBURY STW,51.40157105,-1.433577735,2813,2813,7,2016
active,UK,UKENTH_TWU_TP000097,LEATHERHEAD STW,51.31047535,-0.355778521,43914,46200,7,2016
active,UK,UKENTH_TWU_TP000098,"LECHLADE, LECHLADE, GLOS STW""",51.6967903,-1.679630805,2865,2963,7,2016
active,UK,UKENTH_TWU_TP000099,LIGHTWATER STW,51.35113929,-0.653021756,19610,26300,7,2016
active,UK,UKENTH_TWU_TP000100,LITTLE MARLOW   STW,51.5747032,-0.735750048,171919,171919,7,2016
active,UK,UKENTH_TWU_TP000101,"LONG CRENDON, LONG CRENDON, BUC STW""",51.76983188,-0.987404663,2511,2550,7,2016
active,UK,UKENTH_TWU_TP000102,LONDON (Long Reach STW),51.46789014,0.238747466,867325,892000,7,2016
active,UK,UKENTH_TWU_TP000103,LUTON STW,51.84787144,-0.370387683,156595,158000,7,2016
active,UK,UKENTH_TWU_TP000104,"MAIDENHEAD, BRAYWICK ROAD, MAID STW""",51.51816621,-0.712958339,82705,87588,7,2016
active,UK,UKENTH_TWU_TP000105,STRATFIELD MORTIMER STW,51.37556115,-1.031612793,4501,5490,7,2016
active,UK,UKENTH_TWU_TP000106,"MAPLE LODGE, BUCKS STW""",51.61666143,-0.496402866,506028,506028,7,2016
active,UK,UKENTH_TWU_TP000107,"MARKYATE, MARKYATE, HERTS STW""",51.82689558,-0.44152561,6024,6024,7,2016
active,UK,UKENTH_TWU_TP000108,"MARLBOROUGH, MARLBOROUGH, WILTS STW""",51.42327015,-1.713760761,9814,11500,7,2016
active,UK,UKENTH_TWU_TP000109,MERSTHAM STW,51.25421136,-0.141393372,8868,8868,7,2016
active,UK,UKENTH_TWU_TP000110,MIDDLETON CHENNEY STW,52.06598818,-1.26329081,4605,4680,7,2016
active,UK,UKENTH_TWU_TP000111,"MILL GREEN, HATFIELD, HERTS STW""",51.77415571,-0.193163829,18044,22079,7,2016
active,UK,UKENTH_TWU_TP000112,"MILTON UNDER WYCHWOOD, MILTON U STW""",51.86388182,-1.603366867,3956,3956,7,2016
active,UK,UKENTH_TWU_TP000113,LONDON (Mogden STW),51.45971046,-0.340201294,1953428,2013584,7,2016
active,UK,UKENTH_TWU_TP000114,"MORETON IN MARSH, MORETON IN MA STW""",51.98604465,-1.685145245,4910,5502,7,2016
active,UK,UKENTH_TWU_TP000115,NAGS HEAD LANE ( BRENTWOOD STW,51.60066064,0.251048502,29319,31000,7,2016
active,UK,UKENTH_TWU_TP000116,NEWBURY STW,51.39734061,-1.284714472,74568,79800,7,2016
active,UK,UKENTH_TWU_TP000117,"NORTH WEALD, NORTH WEALD, ESSEX STW""",51.7201863,0.16431831,5618,5618,7,2016
active,UK,UKENTH_TWU_TP000118,PANGBOURNE STW,51.484701,-1.073516878,11934,11934,7,2016
active,UK,UKENTH_TWU_TP000119,"PRINCES RISBOROUGH, SUMMERLEYS STW""",51.72725841,-0.846028594,12312,15306,7,2016
active,UK,UKENTH_TWU_TP000120,PURTON STW,51.6015825,-1.874351271,3793,3793,7,2016
active,UK,UKENTH_TWU_TP000121,"RAMSBURY, RAMSBURY, MARLBOROUGH STW""",51.44213259,-1.586453086,3328,3328,7,2016
active,UK,UKENTH_TWU_TP000122,READING STW,51.43086162,-0.978658913,197204,300611,7,2016
active,UK,UKENTH_TWU_TP000123,REIGATE STW,51.21740498,-0.179819942,57247,59000,7,2016
active,UK,UKENTH_TWU_TP000124,RIPLEY STW,51.30614561,-0.502268048,16070,16313,7,2016
active,UK,UKENTH_TWU_TP000125,LONDON (Riverside STW),51.51572343,0.181996947,370489,420000,7,2016
active,UK,UKENTH_TWU_TP000126,HERTFORD   STW,51.76925899,0.016681728,391267,405000,7,2016
active,UK,UKENTH_TWU_TP000127,"SANDHURST, SANDHURST, BERKS STW""",51.34177839,-0.801176027,37266,40247,7,2016
active,UK,UKENTH_TWU_TP000128,SHAMLEY GREEN STW,51.18438471,-0.544850601,5237,5337,7,2016
active,UK,UKENTH_TWU_TP000129,SHERFIELD ON LODDON STW,51.32249399,-1.029860241,5705,5750,7,2016
active,UK,UKENTH_TWU_TP000130,SHERBORNE ST JOHN STW,51.30058945,-1.102042226,2687,3088,7,2016
active,UK,UKENTH_TWU_TP000131,"SHRIVENHAM, SHRIVENHAM, SWINDON STW""",51.60750755,-1.648346098,5877,6470,7,2016
active,UK,UKENTH_TWU_TP000132,"SILCHESTER, SILCHESTER, HANTS STW""",51.34468744,-1.106924092,18336,19666,7,2016
active,UK,UKENTH_TWU_TP000133,"SLOUGH, WOOD STW""",51.50388713,-0.64276023,213624,239901,7,2016
active,UK,UKENTH_TWU_TP000134,SONNING COMMON STW,51.5094567,-0.969121733,4748,6026,7,2016
active,UK,UKENTH_TWU_TP000135,"STANDON, STANDON, HERTS STW""",51.87692666,0.028004813,4051,4051,7,2016
active,UK,UKENTH_TWU_TP000136,"STANFORD RIVERS, ONGAR, ESSEX STW""",51.67399981,0.234434205,7604,7604,7,2016
active,UK,UKENTH_TWU_TP000137,"STANSTED MOUNTFITCHET, STANSTED STW""",51.89695492,0.180216806,9520,11000,7,2016
active,UK,UKENTH_TWU_TP000138,STONE STW,51.78862477,-0.869111161,3190,3200,7,2016
active,UK,UKENTH_TWU_TP000139,"SWINDON, RODBOURNE, SWINDON, WI STW""",51.5709383,-1.81801982,217797,240000,7,2016
active,UK,UKENTH_TWU_TP000140,"THAME, THAME, OXON STW""",51.75629154,-0.969887109,11447,13300,7,2016
active,UK,UKENTH_TWU_TP000141,THEYDON BOIS STW,51.66136272,0.135486579,4195,4195,7,2016
active,UK,UKENTH_TWU_TP000142,"TRING, TRING, HERTS STW""",51.81007389,-0.659839155,12685,12685,7,2016
active,UK,UKENTH_TWU_TP000143,WADDESDON STW,51.85468796,-0.914355052,3455,3759,7,2016
active,UK,UKENTH_TWU_TP000144,WANTAGE STW,51.62275075,-1.412773218,25843,33000,7,2016
active,UK,UKENTH_TWU_TP000145,"WARGRAVE, WARGRAVE, BERKS STW""",51.49408554,-0.881310692,123253,123253,7,2016
active,UK,UKENTH_TWU_TP000146,WASHWATER STW,51.35994047,-1.347342457,7139,7387,7,2016
active,UK,UKENTH_TWU_TP000147,"WATLINGTON, WATLINGTON, OXON STW""",51.65336868,-1.027151223,2739,2739,7,2016
active,UK,UKENTH_TWU_TP000148,WEYBRIDGE ( SEVEN ARCHESBRIDGE STW,51.35789003,-0.470419729,17641,19300,7,2016
active,UK,UKENTH_TWU_TP000149,"WHEATLEY, WHEATLEY, OXON STW""",51.74122094,-1.119117111,4933,4933,7,2016
active,UK,UKENTH_TWU_TP000150,"WHITE WALTHAM, WHITE WALTHAM, B STW""",51.49164913,-0.755477561,5496,5560,7,2016
active,UK,UKENTH_TWU_TP000151,"WIDFORD, WIDFORD, HERTS STW""",51.82728152,0.054363612,3168,3168,7,2016
active,UK,UKENTH_TWU_TP000152,"WINDSOR, HAM ISLAND, OLD WINDSO STW""",51.46520909,-0.566168697,35570,40900,7,2016
active,UK,UKENTH_TWU_TP000153,WISLEY STW,51.32834,-0.480015081,25275,25275,7,2016
active,UK,UKENTH_TWU_TP000154,WITNEY STW,51.77446733,-1.497768414,43749,52296,7,2016
active,UK,UKENTH_TWU_TP000155,WOKING STW,51.30638254,-0.520910788,74492,75453,7,2016
active,UK,UKENTH_TWU_TP000156,"WOKINGHAM  , BERKS STW""",51.4241126,-0.833542444,12794,12794,7,2016
active,UK,UKENTH_TWU_TP000157,"WOODSTOCK, OXON STW""",51.85699358,-1.348601028,3724,3772,7,2016
active,UK,UKENTH_TWU_TP000158,"WORMINGHALL, WORMINGHALL, BUCKS STW""",51.77681273,-1.05928671,3544,3544,7,2016
active,UK,UKENTH_TWU_TP000159,OXFORD STW,51.71617924,-1.214125903,185394,215546,7,2016
active,UK,UKENTH_TWU_TP000160,WANBOROUGH STW,51.55496675,-1.702118195,2108,2130,7,2016
active,UK,UKENTH_TWU_TP000162,ALDERSHOT MILITARY STW,51.26661959,-0.734330046,4500,4500,7,2016
active,UK,UKENTH_TWU_TP000165,ABINGDON STW,51.65255524,-1.290246374,23403,41683,7,2016
active,UK,UKENTH_TWU_TP000168,Marsh Gibbon STW,51.89777357,-1.065163686,2464,2464,7,2016
active,UK,UKWAWA_WW_TP000015,EIGN STW OUTFALL WORKS ROAD HFD STW,52.04566016,-2.70065826,54839,135931,7,2016
active,UK,UKWAWA_WW_TP000016,ROTHERWAS STW FIR TREE LANE HFD STW,52.04265764,-2.682211053,82259,82259,7,2016
active,UK,UKWAWA_WW_TP000017,MORETON ON LUGG STW VIA LUGG VIEW STW,52.1031429,-2.711837504,3741,4612,7,2016
active,UK,UKWAWA_WW_TP000018,BROMYARD STW BROMYARD STW,52.18757821,-2.49914129,4589,5052,7,2016
active,UK,UKWAWA_WW_TP000019,KINGTON STW WATERLOO ROAD KINGTON STW,52.20705554,-3.016365595,3032,3911,7,2016
active,UK,UKWAWA_WW_TP000023,LEOMINSTER STW SOUTHERN AVENUE STW,52.21849028,-2.728406608,11437,12024,7,2016
active,UK,UKWAWA_WW_TP000027,LYDBROOK SEWAGE TREATMENT WORKS STW,51.84949763,-2.604795055,2617,2617,7,2016
active,UK,UKWAWA_WW_TP000029,COLEFORD   STW,51.77826141,-2.65183396,26098,31136,7,2016
active,UK,UKWAWA_WW_TP000030,ROSS LOWER CLEEVE WWTW ROSS ON WYE STW,51.90760339,-2.603642284,18157,18157,7,2016
active,UK,UKWAWA_WW_TP000032,HAY ON WYE SEWAGE TREATMENT WORKS STW,52.08189784,-3.122006179,2100,2752,7,2016
active,UK,UKWAWA_WW_TP000099,HESWALL SEWAGE TREATMENT WORKS STW,53.32769326,-3.12907263,9277,9277,7,2016
active,UK,UKWAWA_WW_TP000101,CHESTER STW,53.19302077,-2.908929737,117034,117034,7,2016
active,UK,UKWAWA_WW_TP000111,NESTON STW,53.28490746,-3.070298677,18075,18075,7,2016
active,UK,UKWAWA_WW_TP000112,WHITCHURCH STW,52.96714853,-2.725449218,10852,10852,7,2016
