"rcaID","rptMStateKey","rcaState","rcaCode","rcaName","rcaType","rcaSensitiveArea","rcaDateArt58","rcaParameterN","rcaParameterP","rcaParameterOther","rcaDateDesignation","rcaANitro","rcaAPhos","rcaB","rcaC","rcaCRelevantDirective","rcaMorphology","rcaHydrologie","rcaHydraulic","rcaAbsenceRisk","rcaDateArt54","rcaArt54Applied"
1828,"UK",106,"UKENNW_CM4","River Ribble & Tributaries",98,1885,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1829,"UK",106,"UKENNW_CM6","River Douglas & Tributaries",98,1897,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1830,"UK",106,"UKENNW_CM94","River Irwell & Tributaries",98,1927,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1831,"UK",106,"UKENNW_CM95","River Alt & Tributaries",98,1928,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1832,"UK",106,"UKENRI_10_MI_River Avon","River Avon",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1833,"UK",106,"UKENRI_100_MI_River Wye","Wye",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1834,"UK",106,"UKENRI_101_MI_Mid River Derwent","Derwent",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1835,"UK",106,"UKENRI_102_MI_River Amber","River Amber",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1836,"UK",106,"UKENRI_103_MI_River Soar","Soar",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1837,"UK",106,"UKENRI_104_MI_River Wreake","River Wreake",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1838,"UK",106,"UKENRI_105_MI_River Sence","Sence (Soar)",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1839,"UK",106,"UKENRI_106_MI_River Anker","Anker",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1840,"UK",106,"UKENRI_109_SO_River Arun","River Arun",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1841,"UK",106,"UKENRI_110_SO_River Itchen","The River Itchen",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1842,"UK",106,"UKENRI_114_SO_Black Sewer","Black Sewer Tribuary of River Adur",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1843,"UK",106,"UKENRI_115_SW_Upper Bristol Avon","Bristol Avon River(S)",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1844,"UK",106,"UKENRI_116_SW_River Wylye","River Wylye (S)",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1845,"UK",106,"UKENRI_119_SW_St Austell River","St Austell River",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1846,"UK",106,"UKENRI_12_SW_River Creedy","River Creedy",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1847,"UK",106,"UKENRI_122_SO_River Hamble","River Hamble",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1848,"UK",106,"UKENRI_126_SO_Little Stour","Little Stour",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1849,"UK",106,"UKENRI_128_SO_River Rother West","River Rother",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1850,"UK",106,"UKENRI_129_SO_Waldron &Cuckmere","Freshwater Stream Or River",101,,,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
1851,"UK",106,"UKENRI_13_SO_River Test","River Test",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1852,"UK",106,"UKENRI_130_MI_River Trent","Trent",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1853,"UK",106,"UKENRI_131_MI_Badsey Brook","Badsey Brook",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1854,"UK",106,"UKENRI_132_MI_River Mease","River Mease",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1855,"UK",106,"UKENRI_133_MI_Rea Brook","Rea Brook",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1856,"UK",106,"UKENRI_134_MI_River Itchen","Itchen",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1857,"UK",106,"UKENRI_135_MI_River Strine & Bk","River Strine",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1858,"UK",106,"UKENRI_136_MI_River Swift &Canal","River Swift & Canal",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1859,"UK",106,"UKENRI_137_MI_River Salwarpe","Salwarpe",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1860,"UK",106,"UKENRI_138_MI_River Tern","Tern",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1861,"UK",106,"UKENRI_139_MI_River Stour","Stour (River Severn)",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1862,"UK",106,"UKENRI_14_SO_Great Stour","Great Stour",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1863,"UK",106,"UKENRI_14_SO_Tidal River Great S","Tidal River Great Stour",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1864,"UK",106,"UKENRI_140_SW_River Yeo","River Yeo",101,,,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
1865,"UK",106,"UKENRI_141_SW_River Brue,Sheppey","River Sheppey(s)",101,,,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
1866,"UK",106,"UKENRI_142_NW_Glaze Brook","River Glaze",101,,,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
1867,"UK",106,"UKENRI_143_NW_River Dane","River Dane",101,,,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
1868,"UK",106,"UKENRI_144_NW_River Tame","River Tame",101,,,False,False,False,15/10/2007,False,True,False,False,"",False,False,False,False,,False
1869,"UK",106,"UKENRI_15_TH_River Wey","Caker Stream, Tributary of River Wey: North Arm",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1870,"UK",106,"UKENRI_16_TH_River Blackwater","River Blackwater",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1871,"UK",106,"UKENRI_17_TH_River Thames","Thames",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1872,"UK",106,"UKENRI_18_TH_River Ray (Wiltshir","River Ray",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1873,"UK",106,"UKENRI_19_TH_Langford Brook","Langford Brook",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1874,"UK",106,"UKENRI_2_NW_River Eden","River Eden",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1875,"UK",106,"UKENRI_23_AN_River Bure","River Bure",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1876,"UK",106,"UKENRI_24_AN_River Ant","River Ant",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1877,"UK",106,"UKENRI_29_AN_River Nene","River Nene",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1878,"UK",106,"UKENRI_31_AN_Louth Canal","Louth Canal",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1879,"UK",106,"UKENRI_33_NE_River Foss","The River Foss",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1880,"UK",106,"UKENRI_34_NW_River Lostock","River Lostock",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1881,"UK",106,"UKENRI_35_NW_River Ehen","River Ehen",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1882,"UK",106,"UKENRI_36_NW_River Yarrow","River Yarrow & Chor Diversion",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1883,"UK",106,"UKENRI_37_MI_River Erewash&Canal","River Erewash",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1884,"UK",106,"UKENRI_38_MI_River Teme","Teme",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1885,"UK",106,"UKENRI_4_NW_River Ribble","River Ribble",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1886,"UK",106,"UKENRI_41_MI_Rivers Idle","River Maun",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1887,"UK",106,"UKENRI_42_MI_Bow Brook","Bow Bk",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1888,"UK",106,"UKENRI_43_MI_River Leadon","Leadon",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1889,"UK",106,"UKENRI_44_MI_River Frome","Frome",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1890,"UK",106,"UKENRI_45_MI_River Cam (Gloucest","Cam (Glos/Shp Cnl)",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1891,"UK",106,"UKENRI_46_MI_River Chelt","River Chelt",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1892,"UK",106,"UKENRI_5_NW_Leeds/Liverpool Cl","Leeds/Liverpool Canal",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1893,"UK",106,"UKENRI_53_SW_River Cober&LoePool","River Cober & Loe Pool",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1894,"UK",106,"UKENRI_57_TH_River Loddon","River Loddon",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1895,"UK",106,"UKENRI_58_TH_River Mole","River Mole",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1896,"UK",106,"UKENRI_59_TH_Lea Navig&River Lee","The River Lee",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1897,"UK",106,"UKENRI_6_NW_River Douglas","River Douglas",101,,,False,False,False,18/05/1994,False,True,False,False,"",False,False,False,False,,False
1898,"UK",106,"UKENRI_61_AN_River Great Ouse","River Great Ouse",101,,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1899,"UK",106,"UKENRI_62_AN_River Welland","Welland",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1900,"UK",106,"UKENRI_63_AN_Blackwater (Essex)","River Blackwater Nt",101,,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1901,"UK",106,"UKENRI_64_AN_River Soham Lode","Soham Lode",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1902,"UK",106,"UKENRI_65_AN_River Gipping","River Gipping Nt",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1903,"UK",106,"UKENRI_66_AN_River Waveney","River Waveney Nt",101,,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1904,"UK",106,"UKENRI_67_AN_River Witham","River Witham",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1905,"UK",106,"UKENRI_68_AN_River Colne","Rivercolne",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1906,"UK",106,"UKENRI_69_AN_River Lark","River Lark",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1907,"UK",106,"UKENRI_70_AN_Middle Level","Middle Level",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1908,"UK",106,"UKENRI_71_AN_River Little Ouse","River Little Ouse",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1909,"UK",106,"UKENRI_72_AN_River Wid, Can&Chel","River Chelmer",101,,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1910,"UK",106,"UKENRI_73_AN_River Wensum","Wensum",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1911,"UK",106,"UKENRI_74_AN_River Stour & Brook","Stour Brook, Stour",101,,,False,False,False,30/07/1998,True,True,False,False,"",False,False,False,False,,False
1912,"UK",106,"UKENRI_75_AN_River Ivel","Ivel, Great Ouse",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1913,"UK",106,"UKENRI_76_NE_River Wiske","River Wiske",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1914,"UK",106,"UKENRI_77_SW_River Avon (Bristol","River Avon(s)",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1915,"UK",106,"UKENRI_78_SW_River Avon (Hamps)","River Avon (Hampshire)",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1916,"UK",106,"UKENRI_79_NE_River Wear","Wear",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1917,"UK",106,"UKENRI_8_MI_River Blythe","River Blythe",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1918,"UK",106,"UKENRI_80_NE_River Skerne (Tees)","River Skerne",101,,,False,False,False,30/07/1998,False,True,False,False,"",False,False,False,False,,False
1919,"UK",106,"UKENRI_85_AN_River Wissey","Wissey",101,,,False,False,False,05/03/2002,True,True,False,False,"",False,False,False,False,,False
1920,"UK",106,"UKENRI_88_AN_Bourne Eau & R Glen","Bourne Eau",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1921,"UK",106,"UKENRI_89_AN_River Tiffey & Yare","Yare",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1922,"UK",106,"UKENRI_9_MI_River Arrow","River Arrow",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1923,"UK",106,"UKENRI_90_AN_Old West & Ely Ouse","Ely Ouse River",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1924,"UK",106,"UKENRI_91_AN_River Cam","River Cam",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1925,"UK",106,"UKENRI_92_NW_River Kent","River Kent",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1926,"UK",106,"UKENRI_93_NW_River Calder","River Calder (Ribble)",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1927,"UK",106,"UKENRI_94_NW_River Irwell","River Irwell",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1928,"UK",106,"UKENRI_95_NW_River Alt","River Alt",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1929,"UK",106,"UKENRI_96_NE_River Wansbeck&Lk","River Wansbeck & Lake",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1930,"UK",106,"UKENRI_97_NE_River Derwent (NO)","River Derwent",101,,,False,False,False,27/06/2002,False,True,False,False,"",False,False,False,False,,False
1931,"UK",106,"UKENRI_98_NE_Seal Sands, Tees Es","Seal Sands, Tees Estuary",101,,,False,False,False,27/06/2002,True,True,False,False,"",False,False,False,False,,False
1932,"UK",106,"UKENRI_99_MI_River Torne","Torne",101,,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1933,"UK",106,"UKENSO_CA123","Humble Estuary & Catchment",98,1782,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1934,"UK",106,"UKENSO_CA56","Chichester Harbour & Catchment",98,1786,,False,False,False,05/03/2002,True,True,False,False,"",False,False,False,False,,False
1935,"UK",106,"UKENSO_CH126","Little Stour & Tributaries",98,1848,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1936,"UK",106,"UKENSO_CM109","River Arun & Tributaries",98,1840,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1937,"UK",106,"UKENSO_CM110","River Itchen & Tributaries",98,1841,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1938,"UK",106,"UKENSO_CM112","Pagham Harbour",98,1778,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1939,"UK",106,"UKENSO_CM128","River Rother West",98,1849,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1940,"UK",106,"UKENSO_CM13","The River Test & Tributaries",98,1851,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
1941,"UK",106,"UKENSO_CM14","River Stour & Tributaries",98,1862,,False,False,False,05/03/2002,False,True,False,False,"",False,False,False,False,,False
